title,review_idx,director,actors,content,other
rear_window,89,boldest|most personal,,most elegant|almost perverse|giddy,
rear_window,90,,witty|seductive,most profound,
rear_window,91,,sensual,slo-mo,
rear_window,92,,,most-successful,easy
rear_window,93,best,,best,
rear_window,94,impressive,,exquisitely handcrafted,
rear_window,95,,,intensely intimate|special,
rear_window,96,,,,
rear_window,97,,,,
rear_window,98,,,unusually good,
rear_window,99,,,most provocative,
rear_window,100,,,,
rear_window,101,,,greatest,
rear_window,102,,,most accessible|most gleefully|deviant|fun,
rear_window,103,timeless,,sparkling|dated|soundstagey|classic,
rear_window,104,,,interesting|fun,
rear_window,105,,,greatest,
rear_window,106,,,treasure,
rear_window,107,most accomplished,,,
rear_window,108,,,finest,
rear_window,109,,,stunning,
rear_window,110,,,greatest,
rear_window,111,,,lasting,
rear_window,112,,,finest,
rear_window,113,,,brilliant,
rear_window,114,,,much-loved|superb,
rear_window,115,,,wonderful|classic,
rear_window,116,,,meticulous,
rear_window,117,,,lovingly,
rear_window,118,best,,,
rear_window,119,finest,,worth,
rear_window,120,,,witty|suspenseful|sad|funny|wise,
rear_window,121,,,classic|better|sensational,
rear_window,122,,,best,
rear_window,123,equally masterly,,undiminished,
rear_window,124,,,masterpiece,
rear_window,125,,,Hollywood class,
rear_window,126,,,intriguing|brilliant|Hitchcockian|macabre|obsessive,
rebecca,0,,blistering,,
rebecca,1,great,,not thrilling,
rebecca,2,Oddly|too much,,exquisite|silliness,
rebecca,3,,,Magnificent,
rebecca,4,,,,
rebecca,5,,,horror|freak|intensely dramatic|emotional,
rebecca,6,cunning,new high,first-rate,
rebecca,7,beautifully|celebrated,,,
rebecca,8,first-class,,,
rebecca,9,best,,great|twisted,
rebecca,10,,,long|dark|important,
rebecca,11,,,potent,stellar
rebecca,12,,,unfortunately,
rebecca,13,,,best|rare,
rebecca,14,brilliantly|Individual|creepy|colorful,,forbidding|fascinating,
rebecca,15,,,strange|subtle|electrifying|fascinating,
rebecca,16,,difficult|skilled|true,,
rebecca,17,,,,most successful
rebecca,18,,,,
rebecca,19,,,insane|forbidden|destroying|flesh-curling,
rebecca,20,,,,
rebecca,21,,,,
rebecca,22,,,dramatic|breath-taking|heart-stirring,
rebecca,23,remarkable,remarkable,remarkable,outstanding
rebecca,24,,,,
rebecca,25,,,merited,rave
rebecca,26,greater,,,
rebecca,27,certainly best,,lavish|creditable,
rebecca,28,,vulgar|extraordinary|most malignant,,
rebecca,29,,stunning,,
rebecca,30,foreboding,,genuine,
rebecca,31,,,old-fashioned,
rebecca,32,wayward,,,
rebecca,33,,,perfect,
rebecca,34,,,skillfully,
rebecca,35,,,highly polished|workmanlike|morbidly|sordid,
rebecca,36,,strikingly effective|demented|outstanding,,
rebecca,37,,,superb|tense,
rebecca,38,,,most literal|fascinating,best
rebecca,39,,,,
rebecca,40,,intense|really fine,haunting|magnificently contrived,
rebecca,41,,fine|difficult|splendid,,
rebecca,42,,shy|unsophisticated|beautiful|amazing|unforgettable,,
rebecca,43,skillful,,eerie|deftly,
rebecca,44,,,classic,best|true
rebecca,45,finest,,gothic,
rebecca,46,,monster|great|wicked,,
rebecca,47,best,,raveworthy,
rebecca,48,,,,
rebecca,49,,,so faithful|eerie,
rebecca,50,,uncommon,,
rebecca,51,,,stylish|fascinating|finest,
rebecca,52,,,,
rebecca,53,,intuitive|exquisite|touchingly true,,
rebecca,54,,,well worth,
rebecca,55,,,,
rebecca,56,,,enduring,
rebecca,57,,,dour|somber|overlong|beautifully,
rebecca,58,,,Saved|belle|wreck|faint,
rebecca,59,atmospheric,,undoubted|essential,
rebecca,60,,,rich|delicious,
rebecca,61,finest|master,,,justly
rebecca,62,,,sumptuous|suspenseful,
rebecca,63,,,self-consciously prestigious,
rebecca,64,,,elegant|beautifully|dream,
rebecca,65,,,,
rebecca,66,,,clever|fancy,
rebecca,67,,,sustained|eerie,
rebecca,68,,,Excellent|too long|moody,
rebecca,69,splendid,splendid,,
rebecca,70,,,tender|haunting,
rebecca,71,finest,,real|Captivating|famous|pyrotechnic,
rebecca,72,,,finest,
rebecca,73,,,classic|beautifully|hauntingly,
rebecca,74,,,enjoy,
rebecca,75,,,meandering,best
rebecca,76,,nasty|delighted,,
rebecca,77,,,perfect,
rebecca,78,,,atmospheric,
rebecca,79,,,gorgeous,
rebecca,80,superb,,monstrous,
rebecca,81,,,moody,
rebecca,82,,timid|tormented,superbly mounted,
rebecca,83,most overrated|underrated,,,
rebecca,84,best|most elegant,,,
rebecca,85,,,,
rebecca,86,,handsomely played,altogether brilliant|haunting|suspenseful|handsome,
rebecca,87,,,gorgeously mounted|overlong,
rebecca,88,,,gothic|moody|overwhelming|twisting|unpredictable|even unclear,
rebecca,89,,,artistic,Discriminating
rebecca,90,,,,
rebecca,91,,,dense|deeply textured|emotional|no easy,
rebecca,92,,perfectly cast|not underestimated|so good,,
rebecca,93,,obsessively attached|perverse,,
rebecca,94,,richly deserved|best|complex|innocent|difficult,,
rebecca,95,,,tense|engrossing|deliciously deceitful,
rebecca,96,,,classic|compelling|haunting|tortured|brooding,
rebecca,97,,,,
rebecca,98,best|freshest,,unforgettable,
rebecca,99,capable,,,
reckless,0,,,particularly dreary,
reckless,1,,,,
reckless,2,,,Contrived|cliched,
reckless,3,,,drooling|teen-sex,
reckless,4,,,familiar|defiant,
sabrina,0,,enthralling|enchanting|enrapturing,,
sabrina,1,,atypical,,
sabrina,2,,,Pleasant|light,
sabrina,3,,,very pleasing,
sabrina,4,,,,
sabrina,5,,,realistic|wicked,
sabrina,6,,,erotic|bubbly,
sabrina,7,,,tightly|flawlessly|classic,
sabrina,8,,,lesser|charming,
sabrina,9,,,civilized|unlagging|highly enjoyable,
sabrina,10,,,wrong,
sabrina,11,,irresistible,,
sabrina,12,,,complex|magical,
sabrina,13,minor,,major|fresh,
sabrina,14,,,perfect|sparkling,apt
sabrina,15,,terrific|best,charming,
sabrina,16,,,,
sabrina,17,odd,,,
sabrina,18,,,relevant|appealing,
sabrina,19,,,classy,
sabrina,20,,splendid,long|glibly|casual|broadly,
sabrina,21,,perfect,,
sabrina,22,,,,
sabrina,23,,classic,,
sabrina,24,,,chilling|witty,
sabrina,25,,,,
sabrina,26,,,semi-classic|semi-literate,
sabrina,27,,,frothy,
sabrina,28,,,,
sabrina,29,,,classic,Skip
sabrina,30,excellent,strong,light|super-charged|sharp,
sabrina,31,,,abundant,
sabrina,32,crisp,,light|old|transparent|smug,
sabrina,33,,,Hampered|unimaginative|thoroughly charming|delightfully romantic,
sabrina,34,,,intelligent|mildly entertaining,also-ran
shallow_grave,0,,,enjoyable,
spellbound,0,,,fascinating|grim|exciting|de luxe,popular
spellbound,1,,sensationally convincing,feverish,
spellbound,2,,,facile|intriguing|compelling|subversive,
spellbound,3,,,twisty|best|minor,
spellbound,4,,,forward-thinking,
spellbound,5,otherwise solid,,,
spellbound,6,,,,right
spellbound,7,not first-rank|second-tier|better,,,
spellbound,8,real,,,
spellbound,9,,,,Best|best
spellbound,10,,,great|odd,
spellbound,11,,,uneven|fascinating,
spellbound,12,,,most explicit|dubious|contrived|enjoyable,
spellbound,13,laughably dated,,,
spellbound,14,,,severely dated|supremely entertaining,
spellbound,15,,,stylish,
spellbound,16,second-tier,,notable|hallucinogenic,
spellbound,17,,,mid-range|standout,
spellbound,18,not best,,worth seeing,
spellbound,19,,,,
spellbound,20,,,incessantly talky|long-winded,
spellbound,21,,,elevating,
spellbound,22,,,pat|too easy|classic,
spellbound,23,,,utterly schematic|top-notch,
spellbound,24,,,syrupy|tempting,
spellbound,25,,,rare,not speechless
spellbound,26,,,more than solid,still overrated
spellbound,27,,,best,
suburbia,0,,,classic|unique|engrossing,
suburbia,1,,,unruly,
suburbia,2,,,,
suburbia,3,,wretchedly,broadly|raw,
suburbia,4,,,enormous|strangely timeless,
suburbia,5,,,sincere|standard,
suburbia,6,,,angry|right,
suburbia,7,,,justifiably angry|fast|violent,
suburbia,8,good,,,tough
suburbia,9,,,clear-eyed|compassionate,
suburbia,10,,,gritty|ugly|raw|realistic,
swiss_family_robinson,0,,,energetic|appealing,
swiss_family_robinson,1,,,fine|souped up,
swiss_family_robinson,2,,,believable,
swiss_family_robinson,3,,,crudely|maximum,
swiss_family_robinson,4,,,mild|dated,
swiss_family_robinson,5,,,good|reluctant,
swiss_family_robinson,6,,,,most popular
swiss_family_robinson,7,,,high|wholesome,
swiss_family_robinson,8,,,chock-full|exotic|high-spirited|poignant,
swiss_family_robinson,9,,,escapist|difficult,
swiss_family_robinson,10,,,Classic|exotic,
swiss_family_robinson,11,,,hard|better|rousing|humorous|gentle-hearted,
swiss_family_robinson,12,,,unrealistic|fun,
swiss_family_robinson,13,,,,
swiss_family_robinson,14,,,,
swiss_family_robinson,15,imaginative|special,,awe-inspiring,
target,0,,,excellent|nice|attractive|considerable,afraid
target,1,,obnoxious|somewhat more complex|satisfying,,
target,2,,fine|cool,Standard|entertaining|fun,
target,3,,,quasi-artistic,
target,4,,,well-told|affecting|humorous|sturdy,
target,5,,,engrossing,
target,6,,,not noisy|not quick|not harsh,
target,7,,,certainly adequate|just as certainly overblown,
target,8,,,terribly stagy|exciting|intelligent|entertaining|good,
target,9,,best|confident,hackneyed,
target,10,astounding,,,
target,11,painfully little,,,
target,12,,extremely likable,increasingly silly,
target,13,,,not suspenseful|genuine good-hearted,
target,14,,,uneven|ambitious|intelligent,
target,15,,stylish,great,
target,16,,,saddest,desperate
target,17,,,great|gripping,
target,18,,,,
target,19,,,not good,
target,20,,added power,,
target,21,,,engaging|intriguing,
that_darn_cat!,0,,,enjoyable|delightful,
that_darn_cat!,1,,,Amusing|long,
that_darn_cat!,2,,,more watchable,
that_darn_cat!,3,,second string,marvellous,
that_darn_cat!,4,,,Lightweight|forgettable|fun,
that_darn_cat!,5,,,entertaining,
that_darn_cat!,6,,,pleasing,
that_darn_cat!,7,,,Delightful,
that_darn_cat!,8,,,slick|high gloss|best,
that_darn_cat!,9,,superior|wider,dated,
to_be_or_not_to_be,0,,,Bad|loathsome,
to_be_or_not_to_be,1,best,,,
to_be_or_not_to_be,2,,,klunky|tacky-looking,
to_be_or_not_to_be,3,,,faithful|frenetic,
to_be_or_not_to_be,4,,sustained|too hard,,
to_be_or_not_to_be,5,,,very well-executed,most underrated
to_be_or_not_to_be,6,,,eclectic|successfully,
to_be_or_not_to_be,7,,,Ssmashingly funny,
to_be_or_not_to_be,8,,,superfluous|OK,classic
to_be_or_not_to_be,9,,,dud,
to_be_or_not_to_be,10,,,not funny,
to_be_or_not_to_be,11,,,so little|cruddy|flat|underworked,
to_be_or_not_to_be,12,,,comedic|high-strung|flavorable|relentlessly riotous,
touch_of_evil,0,,,full|fattening|immensely pleasurable,
touch_of_evil,1,,,,
touch_of_evil,2,,,,
touch_of_evil,3,masterful|staggering,,,
touch_of_evil,4,true|artistic|imaginative,,reduced|conventional,
touch_of_evil,5,,,Classic|stunning,
touch_of_evil,6,,,dazzling|good|highest|substantial,
touch_of_evil,7,,,pure|marvelously|immediate,
touch_of_evil,8,,,,
touch_of_evil,9,,,,
touch_of_evil,10,,,extreme|weak|inexplicable,
touch_of_evil,11,innate genius,,hardly grasped,
touch_of_evil,12,,,weighty|rounded|more fun,
touch_of_evil,13,,,,
touch_of_evil,14,,,wild|masterpiece|sleazy|grimy|jittery|ultimately dazzling,
touch_of_evil,15,masterly,,gothic|expressive,
touch_of_evil,16,sleaziest,,most entertaining,
touch_of_evil,17,transcendent|so rich|fiendishly baroque,,,
touch_of_evil,18,Shakespearian,,,
touch_of_evil,19,,,,
touch_of_evil,20,,,,
touch_of_evil,21,,,,
touch_of_evil,22,,,,
touch_of_evil,23,,,degradation|madness|most intense,
touch_of_evil,24,greatest,,,
touch_of_evil,25,,,,
touch_of_evil,26,,,masterpiece|dark|complex|perverse|riveting,
touch_of_evil,27,,,brooding|nightmare,
touch_of_evil,28,most creative,,wondrous,
touch_of_evil,29,,,rotting|amazing,
touch_of_evil,30,,,extraordinary|fluid|accomplishment enough,
touch_of_evil,31,,,,
touch_of_evil,32,,,elegiac|powerful|all-pervading,
touch_of_evil,33,,,,
touch_of_evil,34,,,,
touch_of_evil,35,,,Delightfully entertaining|interesting|playfully irreverent,
touch_of_evil,36,,,,
touch_of_evil,37,brilliant,,vibrant,
touch_of_evil,38,baroque,,wild|sleazy|grimy|jittery|ultimately dazzling,
touch_of_evil,39,,,great,
touch_of_evil,40,,appallingly overacted,worst|garish|oppressive|best,
touch_of_evil,41,,,sweaty,
touch_of_evil,42,soundly,,sinister|wild|murky,
touch_of_evil,43,,,dark|sinister|not comprehensible|intriguing,
touch_of_evil,44,so exhilarating|maddening|inspired|confused,,,
touch_of_evil,45,,,extremamente interessante,
touch_of_evil,46,outlandish,,terrifyingly seedy|utterly compelling,
touch_of_evil,47,,,richest|most rewarding,
touch_of_evil,48,,,,
touch_of_evil,49,,,truly greatest,
touch_of_evil,50,,,,
touch_of_evil,51,,,,
touch_of_evil,52,,,masterpiece|intriguing|confusing,
touch_of_evil,53,,,,
touch_of_evil,54,,,brilliant|difficult,
touch_of_evil,55,not greatest,,most entertaining,
touch_of_evil,56,,,monumental|great,
touch_of_evil,57,,,favorite,
touch_of_evil,58,,,bad,
touch_of_evil,59,,,reckless|better,
touch_of_evil,60,,,fresh|exciting,
touch_of_evil,61,,,mayhem,
touch_of_evil,62,,multi-talented|awe-inspiring|gruff|overweight|morally bereft,,
touch_of_evil,63,truly magnificent,,excellent|well deserved,
touch_of_evil,64,,,sleaziest|good,
touch_of_evil,65,,,truly great,
touch_of_evil,66,,,dark|extravagant,
touch_of_evil,67,,,best,
touch_of_evil,68,,,,
touch_of_evil,69,,,simplistic,
touch_of_evil,70,astonishing,persuasive,prime,savvy
touch_of_evil,71,wonderful|really nifty|astounding,,,
touch_of_evil,72,exhibitionistic|intensified,,pressure-cooker,
touch_of_evil,73,,,,
touch_of_evil,74,so sure,,,
touch_of_evil,75,,,great|dark,
village_of_the_damned,0,,,,
village_of_the_damned,1,,,tricky|creditable|difficult,
village_of_the_damned,2,,,much watered-down|rather mild,
village_of_the_damned,3,,,good|harmless|more credible|more amused|chilled,
village_of_the_damned,4,just right,,most ingenious,
village_of_the_damned,5,,,truly exciting,rather silly|chillingly imagined|icily visualized
village_of_the_damned,6,,well-acted,gripping|cleverly contrived,
village_of_the_damned,7,,,clammy,lackluster
village_of_the_damned,8,,,excellent|serious enough|more effective,
village_of_the_damned,9,deft,,sinister|appalling,
village_of_the_damned,10,,,less effective|enough,
village_of_the_damned,11,,,too ingenious|creepier|creepier,
village_of_the_damned,12,,,atmospheric|intelligent,
village_of_the_damned,13,,,raw nightmare|believable,
village_of_the_damned,14,,,creepy,
village_of_the_damned,15,,serene|quite unbelievable,,
village_of_the_damned,16,,chillingly effective,neatest,
village_of_the_damned,17,,,Compelling|creepy|unbearably tense,
village_of_the_damned,18,,,Commie|Bastard,
village_of_the_damned,19,,,taut|soggy,
village_of_the_damned,20,,,never forgotten,
village_of_the_damned,21,,menacingly|excellent,,rather creaky
village_of_the_damned,22,,,strong|subtle,
village_of_the_damned,23,,sinister|inhumanly intelligent,superbly,
village_of_the_damned,24,,,amazing,
village_of_the_damned,25,,,creepy|classic,
village_of_the_damned,26,,,humanist|cool|right,
village_of_the_damned,27,,,creepy,
village_of_the_damned,28,,,mildly effective|too restrained,
village_of_the_damned,29,,,strange,
village_of_the_damned,30,,,intelligent|creepy,
village_of_the_damned,31,,,squirm,
witness,0,,,best,
witness,1,,convincing,strikingly different,
witness,2,,,striking,
witness,3,,,strange|alien,
witness,4,,,pretty good,
witness,5,,,,
witness,6,,,exceptionally fine,
witness,7,,,Taut|intense,
witness,8,,,,
witness,9,,,moderately effective|highly affected,
witness,10,assured,,entertaining|rich,
witness,11,,excellently,,
witness,12,,best,beautifully shot|effective,
witness,13,,,,
witness,14,,,beautiful|powerful|romantic,
witness,15,favourite,best|serenity,special,
witness,16,sharp|incisively,,cosy,
witness,17,,underplaying,,
witness,18,,,refreshingly adult,
witness,19,,,classical|powerful,very popular
witness,20,,,,
witness,21,,,fascinating,
witness,22,,,more suspenseful|more rewarding,
witness,23,,,compelling|smoldering|thoughtful|respectful,
witness,24,,never better,,
witness,25,,,dynamic|thoughtful|extraordinarily well,
witness,26,,,,
witness,27,,,marvelously|compelling,
witness,28,,good,pretty|exhausting|neat,
witness,29,,,gripping|engrossing|interesting|simpler|purer,
witness,30,,,poetic|moving,
henry_v,0,,,,Completely unnecessary
henry_v,1,,,accessible,
henry_v,2,hotblooded|lively|moving,,pertinently,
henry_v,3,,not least|soft|indefinite,great,
henry_v,4,crusted,,,
henry_v,5,,excellent,solidly|striking,
henry_v,6,very impressive,,confusing|very well,
henry_v,7,,,distracting,
henry_v,8,seamless,,,
henry_v,9,,fine|brightest,stirring|gritty|enjoyable,
henry_v,10,,,considerable,never famous
henry_v,11,,uniformly fine|effective,,
henry_v,12,,,good,
henry_v,13,,,guts|passion|spectacle,
henry_v,14,,,strong|fiery|so good,
henry_v,15,,,,
henry_v,16,,,triumphant|timeless,
henry_v,17,,,fine|raw,
henry_v,18,dogged,,,
henry_v,19,audacious,,stirring,
henry_v,20,,,,
henry_v,21,bold,,,
henry_v,22,best,,,
henry_v,23,,,more questioning|more agonized|more humble,
henry_v,24,,,memorable,forgotten
henry_v,25,,,,
henry_v,26,,,best,
henry_v,27,,,highly recommended,
henry_v,28,,,remarkable|exhilaratingly unexpected,
henry_v,29,,,alert|rousing,
kiss_of_death,0,,gentle-giant,nothing new,
kiss_of_death,1,,,,
kiss_of_death,2,,not glamorous,new|welcome|amply,
kiss_of_death,3,deliberate,crackerjack,,
kiss_of_death,4,,,triumphant,
kiss_of_death,5,,,efficient enough|paranoid,
kiss_of_death,6,,,solid|sporadically electrifying,
kiss_of_death,7,,,jumbled|visually elegant|regularly confused,
kiss_of_death,8,,Oscar-nominated|giggling,,
kiss_of_death,9,,,gritty,
kiss_of_death,10,,,vicious|still shocking,
alice_in_wonderland,0,,,most interesting|unique,
alice_in_wonderland,1,,,grand|simply|smartly|unnecessarily,
alice_in_wonderland,2,,,best|classic,
alice_in_wonderland,3,,,amazing,
alice_in_wonderland,4,,,liberate|prim,
alice_in_wonderland,5,,,far loonier|mad|fine,
alice_in_wonderland,6,,,,not best|well worth
alice_in_wonderland,7,,,watchable|thoroughly forgettable,
alice_in_wonderland,8,,,nice,
alice_in_wonderland,9,,,perfectly decent|kid-friendly,deathless
alice_in_wonderland,10,,,colorful|uneven|interesting|emotionally engaging,
alice_in_wonderland,11,,,,
alice_in_wonderland,12,,,surreal|classic|wild-card,
alice_in_wonderland,13,,,chilly|gorgeous indeed|most singular,
alice_in_wonderland,14,,,colourful|fun|surreal|cute,not good
alice_in_wonderland,15,,,enjoyable|rather pallid,
alice_in_wonderland,16,,,really disappointing|undistinguished,
alice_in_wonderland,17,,,enjoyable|twisted|slanted,
alice_in_wonderland,18,,,leisurely|haphazard,
alice_in_wonderland,19,,,somewhat slow|uneven|entertaining,not too particular
alice_in_wonderland,20,,,near miss,
alice_in_wonderland,21,,,,impenetrably inflated
alice_in_wonderland,22,,,whirlwind|trippiest,
alice_in_wonderland,23,,talented,greatest|a bit listless,
alice_in_wonderland,24,,,breezy|colorful|annoyingly fractured,
ghost,0,,,good,
ghost,1,,,very entertaining,
ghost,2,,,fresh|well-stropped,
ghost,3,,,quite competently|appealing|routinely witty,
ghost,4,,,entertaining|light|heavy,
ghost,5,,,unlikely,
ghost,6,,,worth,
ghost,7,,,,
ghost,8,,,wonderful|classic|restored|upgraded|excellent,
ghost,9,,,more,
ghost,10,,,lethally effective|tragicomic,
ghost,11,,,modestly|indignant,
ghost,12,,,perfect|sparklingly funny|clever|superior,
ghost,13,,,prettified,not unreasonable|happy
ghost,14,,,overblown|unusual|effective|swooning|morbid|screwball,
ghost,15,,more fetching,well-exploited,
ghost,16,,,remarkably appealing,
ghost,17,,,friendly|boneheaded,
ghost,18,,,finest|weepiest|fundamental|hardest,
ghost,19,,,sexy,
ghost,20,,,very touching|wonderful,
ghost,21,,,entrancing,
ghost,22,,,old-fashioned,
ghost,23,,,bad,
ghost,24,,,relentlessly superficial|badly,
ghost,25,,,offensive|chintzy|promising|cowardly,
ghost,26,,,scariest,
ghost,27,,B-list,Sappy|melodramatic|never insincere|impossibly hokey|entertaining,
ghost,28,,,dazzlingly enjoyable,
ghost,29,,,,
ghost,30,considered,thoughtful,magnetic|highest,
ghost,31,,,unapologetic,
ghost,32,,,,
ghost,33,,,semi-phony,
ghost,34,,,odd|nearly smothering|arty|good|wacky,
ghost,35,,,zippy|fresh,
ghost,36,,best of all,kitchy,
ghost,37,,,classic,nice|nice|Bonus
ghost,38,,,bloody awful,
ghost,39,,,not tainted|intensely passionate,
ghost,40,,,stupid,hard
ghost,41,,,seriously cheesy|delightfully sappy,
ghost,42,,,deserved|hit,
ghost,43,,,Well-done|sappier,
ghost,44,,,deft|impressive,
ghost,45,,,great|Clever|believable,
ghost,46,,,too slow|incongruously silly|not virtuous,
ghost,47,,fine,solid,
ghost,48,,,ghastly,mystifyingly
ghost,49,,,powerful,
ghost,50,,,best|Romantic|Thrilling|Funny|Touching,
ghost,51,,comic|Oscar-winning,touching,
ghost,52,,,spooky,corny
ghost,53,dutifully|more assured,,,
ghost,54,,,tragic,cold
ghost,55,,quite nicely,,
ghost,56,,,surprisingly entertaining,
ghost,57,,,reasonable|slick,
ghost,58,,,nice,
ghost,59,,,too many|rather wrong-headed,
faust,0,genius,,,
faust,1,,,most beautiful,
faust,2,,ludicrously unimpressive|artificial,,incredible|shocking
faust,3,,,,
faust,4,,,loveliest,recommended
faust,5,,,splendid|beautiful,
faust,6,,,perfect,
faust,7,,,,
faust,8,,,seldom equaled,
faust,9,,,,
faust,10,,,swift|brilliant|good,
faust,11,,,,extraordinary
faust,12,,,ever-serviceable|weird|evil,
faust,13,,,unusual|drastically different|marvelous|rare|artistic,
faust,14,,,consistent|pretty,
faust,15,,,rousing|marvellously|terrible|bold,
faust,16,,,magnificent|breathtakingly beautiful,
faust,17,great,,great|instantly accessible,
faust,18,,,amazing,
faust,19,,,Visually striking,
faust,20,,,extraordinary|dazzling|so seamlessly|indistinguishable,
faust,21,,,atmospheric|menacing,
faust,22,,,extremely stylish|best|brilliant|magnificent|magical,
faust,23,,,famous|fiercely stylized,
faust,24,,,,
faust,25,,,extraordinary|dismally uneven,
faust,26,,,expert|too much|nightmares,
faust,27,innovative,,classic|eye-popping,
faust,28,,,truly masterful,
faust,29,,,masterpiece|classic|deeply flawed|maudlin,unfortunately
faust,30,,,Brilliant,
anastasia,0,,,Beautifully balanced|searing|most enjoyable,
anastasia,1,,beauteous|triumphantly,,
anastasia,2,,lovely|effective|high-tension,very entertaining,
anastasia,3,,,most elegant|particularly provocative,
anastasia,4,,excellent,mildly disconcerting|impressive,
anastasia,5,,wonderful,compelling,
anastasia,6,,best,,
anastasia,7,,,,
anastasia,8,,compelling,fascinating,
anastasia,9,,,not mysterious|too unconcerned,
anastasia,10,,enthralling,,
jane_eyre,0,,best,great,
jane_eyre,1,,,monumentally encouraging,
jane_eyre,2,,excellent,,
jane_eyre,3,most bankable,,dark|foreboding,
jane_eyre,4,,powerful,best|dark|ominous|genius,classic
jane_eyre,5,,,relentless,obvious
jane_eyre,6,,,very good,difficult
jane_eyre,7,,,well-constructed|vivid|turbulent|oppressive,
jane_eyre,8,,,,
jane_eyre,9,,great,Solid|unimaginative,
goodfellas,0,,,splendiferous,
goodfellas,1,,,virulent,
goodfellas,2,,,surprising|engrossing,
goodfellas,3,best,electric,violent,
goodfellas,4,,,never boring,
goodfellas,5,,,,
goodfellas,6,,,,genuinely surprised
goodfellas,7,,,epic|powerful|funny|tough|rough|cool,
goodfellas,8,,,,
goodfellas,9,,,,
goodfellas,10,,,brutal|uncommon|wry|serious,
goodfellas,11,,,love,
goodfellas,12,,good,sharp|very entertaining,
goodfellas,13,,,,
goodfellas,14,,,Complex|volatile|ironic|disquieting|masterly|intense,
goodfellas,15,,,manic,
goodfellas,16,,down-to-earth|familiar|superlative,wonderful|profane|densely textured,
goodfellas,17,,,triumphant,great
goodfellas,18,,,Anti-romantic,
goodfellas,19,,,willfully self-deluded,
goodfellas,20,,reliably dynamic|hideously memorable,losing,
goodfellas,21,,,best|magnetic,
goodfellas,22,,,fascinating|intelligent|groundbreaking,
goodfellas,23,,,thrilling|juicy|wry|relentless|garish,
goodfellas,24,finest|best,,swaggering|most memorable|most imitated,
goodfellas,25,best,brilliantly,terrifying|fetid,
goodfellas,26,,outstanding,dynamic|bravura,
goodfellas,27,,,brash|brilliant,
goodfellas,28,grand,,,
goodfellas,29,,,remorseless|terminally bleak,
goodfellas,30,,,,
goodfellas,31,,,enough,
goodfellas,32,,,great,
goodfellas,33,succeeds,,detached|foolishly romantic|shocking|vigorously honest|slick|average,
goodfellas,34,soberest|vivaciously thrilling,,hollow|short,
goodfellas,35,Definitive|sky-high|best,,,
goodfellas,36,,fierce|ill-tempered|rabid,,
goodfellas,37,,,visually exciting|off-handedly funny|genuinely informative,
goodfellas,38,,,,
goodfellas,39,,first-rate|seemingly unscripted,easily best,
goodfellas,40,nailed|lovely,,mordant,
goodfellas,41,,,violent|howitzer|virtuoso,
goodfellas,42,mean|brutish|reflexive,,stunning,lonely|top
goodfellas,43,best,,,Difficult|close
goodfellas,44,,,shocking|electrifying|relentless|spellbinding,
goodfellas,45,,,vivid,superb
goodfellas,46,,understated|sly|ingratiating|hot-tempered,,
goodfellas,47,,,savagely|romanticized,
goodfellas,48,fascinated|appalled,,,
goodfellas,49,bowled over,,top-notch,
goodfellas,50,,,good|great|difficult|so brutal,
goodfellas,51,simple|audacious,,,
goodfellas,52,,,,
goodfellas,53,,,,
goodfellas,54,,,tantalized|darkest|glad,
goodfellas,55,,,greatest,
goodfellas,56,so well-crafted,,,
goodfellas,57,,,colorful|dramatically unsatisfying,
goodfellas,58,most accomplished,,,
goodfellas,59,,,greatest,most glaring
goodfellas,60,,,bad|defining,
goodfellas,61,,,best|most influential,
goodfellas,62,never better,,Long|brutal|definitive,
goodfellas,63,,,limitless,
goodfellas,64,,,brilliant,
goodfellas,65,,,fast|violent|stylish,
goodfellas,66,,,great,
goodfellas,67,,,best|best,
goodfellas,68,,,,
goodfellas,69,,,so well,
goodfellas,70,,,Brutally funny|plain brutal,
goodfellas,71,,,,most glaring
goodfellas,72,,,,
goodfellas,73,,,most perfect,
goodfellas,74,,,,
goodfellas,75,gil,excelentes|assustador|cruel,eficiente,
goodfellas,76,best,,highly disturbing|mesmerising,
goodfellas,77,,,absolutely authentic,
goodfellas,78,irresistible,,very best|prime,
goodfellas,79,brilliantly,superb,bleak,
goodfellas,80,,,brilliantly|seductive,
goodfellas,81,,,brilliant,
goodfellas,82,,,rightful|best,
goodfellas,83,,,,
goodfellas,84,,,appalling,
goodfellas,85,amazing,,,
goodfellas,86,,,,less nitpicky
goodfellas,87,impeccable,,not seem long,
goodfellas,88,,,best,
goodfellas,89,,,not entertained|authentic,
goodfellas,90,,,,
goodfellas,91,,,No finer,
goodfellas,92,,stunning|standout,,
goodfellas,93,,,big,
goodfellas,94,,,expert|dynamic|energetic|darkly funny|unforgettable,
diabolique,0,,,scenic,
diabolique,1,,,,
diabolique,2,rougher,,diabolical,
diabolique,3,,splendid|very splendid,super|deft|better,
diabolique,4,,,devilishly good|real cool,
diabolique,5,,,superbly chilling|best|innately innocent|hair-raising,
diabolique,6,,,short|most shocking,
diabolique,7,,,better|worthy,
diabolique,8,splendidly,,,
diabolique,9,,,gruesome|so delicately|sly|neat,
diabolique,10,degenerate|more offensive|more cultivated,,,
diabolique,11,bizarre|nightmare,,,
