title,review_idx,director,actors,content,other,director_score,actors_score,content_score,other_score
cat_people,12,,,,,,,,
cat_people,13,,not believable,irregular|faulty,,,-3.2,-5.0,
cat_people,14,very seriously|greater|exploitation,,,,-1.0,,,
cat_people,15,,,explicit|graphic|flat,,,,4.0,
cat_people,16,genius,,intoxicating|almost dreamlike|memorable|uneven,,4.0,,-2.2666666666666666,
cat_people,17,,,,,,,,
cat_people,18,,,appropriately strange|moody|sex-saturated|slick,,,,0.5,
cat_people,19,,,,barely,,,,-2.0
cat_people,20,,,curious|always intriguing|erotic|animalistic|gore-drenched,,,,2.1333333333333333,
cat_people,21,,,twisted|sexy|classic,,,,0.3333333333333333,
cat_people,22,,,horribly wrong,,,,-8.399999999999999,
cat_people,23,,,,,,,,
cat_people,24,very odd,,classic,,-4.5,,1.0,
cat_people,25,hammering|deft,,art-porno,,-4.1,,,
cat_people,26,,essential|endlessly watchable,,,,2.0,,
cat_people,27,,,sexy|scary|super cool,,,,4.6,
cat_people,28,,,,underrated,,,,-2.4
cat_people,29,,,good|seriously enough|enough fun|entertaining|fascination|magnificent,,,,4.0,
cat_people,30,most underrated,,supremely stylish|sensual|nightmare,,,,2.1333333333333333,
cat_people,31,,,most unusual,,,,,
cat_people,32,,,erotic,,,,5.0,
cat_people,33,,,Lumbering|titillating,,,,-2.0,
cat_people,34,,,Abyssmal|literal-minded,,,,,
cat_people,35,,,interesting|genuinely electrifying|audacious,,,,0.26666666666666644,
cat_people,36,,,outlandish|shambling,,,,-4.0,
cat_people,37,,,kinky|interesting,,,,-3.7,
cat_people,38,,,great|elaborate,,,,4.5,
cat_people,39,,,,,,,,
cat_people,40,different,,,,-5.0,,,
cat_people,41,,appropriate,,,,-0.8,,
cat_people,42,,,very good,,,,4.5,
caught,0,,,dark|murky|polished,,,,-1.6666666666666667,
caught,1,,,pathological|trapped,,,,-4.5,
caught,2,precise|deliberately oppressive,,,,5.0,,,
caught,3,,,hurried|mesmerizing,,,,-0.5,
caught,4,,,murky|polished,,,,0.0,
caught,5,,,,,,,,
caught,6,,,remarkable|unusual,,,,-2.4,
caught,7,,,brilliantly perceptive,,,,,
charade,0,,elegant,tough,,,4.0,-5.0,
charade,1,,comic|grace|innocence,,,,1.8666666666666665,,
charade,2,,,sparkling,,,,1.0,
charade,3,best,,,undeniable,4.0,,,-0.8
charade,4,,,,,,,,
charade,5,,,glossy|weightless|fine,,,,4.0,
charade,6,,,quick|quippy|fun,,,,3.3333333333333335,
charade,7,,,welcome,shellshocked,,,4.0,-5.0
charade,8,,imperishable,mild,,,-4.0,1.0,
charade,9,,,slightly tangled,,,,-1.4,
charade,10,,,deep|dark|wild|illogical|too good,,,,-1.0000000000000002,
charade,11,,magnetic,sheer joy|happiness|scenic,,,5.0,3.5,
charade,12,,,interesting|thrilling|piquant|thoroughly polished,,,,2.8499999999999996,
charade,13,,,absolutely wonderful,,,,9.5,
charade,14,,,,,,,,
charade,15,,,not seriously,,,,1.6,
charade,16,,,successfully,,,,4.0,
charade,17,auteur-driven,reliably charismatic,novel,,,,4.0,
charade,18,,,,,,,,
charade,19,,,,,,,,
charade,20,,,glossy|charming|silly|too self-aware,,,,2.3333333333333335,
charade,21,,,enjoyably|flashy|Hitchcockian,,,,-1.0,
charade,22,distinctly Hitchcockian,,Charming|intelligently,,,,0.8999999999999999,
charade,23,,,confused,,,,-3.0,
charade,24,,,terrifically entertaining,,,,,
charade,25,,natural,sophisticated|suberb,,,5.0,4.0,
charade,26,,,smart,,,,4.0,
charade,27,smooth,,,,3.0,,,
charade,28,typically slick,,ingeniously|mammoth,,,,0.3999999999999999,
charade,29,stylishly elegant,,largely entertaining,,,,,
charade,30,,,light-hearted|such gruesome,,,,,
charade,31,,electrifying,great,,,4.0,5.0,
charade,32,,,appealing|best,,,,0.20000000000000018,
charade,33,,,old-fashioned|irresistable,,,,-2.4000000000000004,
charade,34,,,,,,,,
charade,35,,,best|sparkling|screwball,,,,0.0,
charade,36,,,tumultuous|enduring|favorite,,,,1.3333333333333333,
charade,37,,,cleverer|better,,,,4.5,
charade,38,,,classy|surprisingly suspenseful,,,,0.20000000000000018,
charade,39,,,capable|vaguely,,,,-1.0,
charade,40,,,memorable|bizarre|violent|classic|suspenseful|scary,,,,-1.0,
charade,41,,,fresh|quick-witted,,,,4.0,
charade,42,,,flawless|thoroughly,Too bad,,,2.5,-5.6
charade,43,,,excellent|classic,,,,2.5,
charade,44,,,okay,,,,1.0,
diva,0,,,a little contrived|best,,,,4.0,
diva,1,,,somewhat alienating,mesmerised,,,-2.4000000000000004,
diva,2,,,,,,,,
diva,3,fanciful,,incongruously beautiful|Delightfully original,,4.0,,,
diva,4,,,,,,,,
diva,5,,,hasn't dated|sublimely entertaining,,,,7.2,
diva,6,,,noticeably missing,,,,-7.5,
diva,7,,,,,,,,
diva,8,,,inspired,,,,-2.4000000000000004,
diva,9,colorful|rhythmic,,,,2.5,,,
diva,10,,,instant,,,,,
diva,11,,,enthusiastic|beautiful,,,,5.0,
diva,12,,,topsy-turvy|sheer|exuberant|sexy,,,,5.0,
diva,13,,,high,,,,1.0,
diva,14,,,glittering|genuine|cool|intricate|effortless|individual|eccentric|playful,,,,0.8666666666666667,
diva,15,bold|worth,,,,4.0,,,
diva,16,,,true 'wow',,,,,
diva,17,,,sexy|a little sexist,,,,4.5,
diva,18,,,,,,,,
diva,19,,,quite funny,,,,3.5999999999999996,
diva,20,,,fascinating,,,,5.0,
diva,21,,,,,,,,
diva,22,ultra-stylish,,light-headed|fleet-footed|fun|hip|more quaint|cool,,,,3.0,
diva,23,stunning|stylish,,,,4.0,,,
diva,24,witty,,,,4.0,,,
diva,25,,,most exciting|rare|generic|personal|arty|commercial|exquisitely shot,,,,2.2,
diva,26,,spot-on,terrific|beautifully,,,,5.0,
diva,27,,,,,,,,
diva,28,talented|nervy,,,,0.5,,,
diva,29,,,,,,,,
diva,30,,,classic|sweet|upbeat|intellectual,,,,1.2,
diva,31,,,supremely gorgeous|supremely shallow,,,,0.0,
diva,32,,,endlessly-inventive|blessed|amusing|stirring|unorthodox|sumptuous|classic|very best,,,,4.0,
diva,33,,,classic,key,,,1.0,5.0
diva,34,,,impossible,,,,-3.5999999999999996,
diva,35,,,novel|bizarre|breathtaking|tension-filled|superior,,,,2.75,
diva,36,,,more smoothly|best,,,,4.0,
diva,37,,,blunted|gamboling,über-groovy,,,1.5,
diva,38,,,memorable|sheer fun|sly,,,,-1.0,
diva,39,,,Intelligent|gripping|slick,,,,-1.7333333333333334,
diva,40,,,beautifully layered|much more,,,,,
diva,41,,,fabulous,,,,3.0,
diva,42,audacious|wild|unpredictable,,,,-1.2666666666666664,,,
diva,43,,,chic-looking,,,,,
diva,44,,,witty|playful|intelligent|enjoyable|influential,,,,-0.8000000000000002,
diva,45,,fine,more exotic|fantastic|enjoyable,average,,3.0,4.0,-2.4
east_of_eden,0,,powerful,,,,3.0,,
east_of_eden,1,,troubling|intricate|ripe|disaffected|controversial|beloved,,iconic,,-2.0,,
east_of_eden,2,too willful|conscious,,lyrical|elevated|powerful,much more sensitive,-1.0999999999999996,,3.5,
east_of_eden,3,,,,,,,,
east_of_eden,4,,,smart|engaging|emotional,,,,4.0,
east_of_eden,5,flagrant|worst,,,,-0.5,,,
east_of_eden,6,,,classic|mature,,,,2.5,
east_of_eden,7,,uninhibited|conventional,,,,0.3999999999999999,,
east_of_eden,8,,,eye-filling|padded,,,,-5.0,
east_of_eden,9,,,very strange|mixed-up,,,,-4.5,
east_of_eden,10,,,rich|good|interesting,,,,1.5333333333333332,
east_of_eden,11,,bad|stiff-necked,,,,-4.0,,
east_of_eden,12,,,,,,,,
east_of_eden,13,,sainted,,,,4.0,,
east_of_eden,14,,completely modern|contemporary,,,,5.2,,
east_of_eden,15,,,Fine,,,,3.0,
east_of_eden,16,bad,,best,,-4.0,,4.0,
east_of_eden,17,,,painful|more palatable,,,,-4.0,
east_of_eden,18,,finest,,,,,,
east_of_eden,19,,great,atmospheric|sure,,,5.0,2.0,
east_of_eden,20,,,,better,,,,5.0
east_of_eden,21,richest,significant|best,,,4.0,3.0,,
east_of_eden,22,,,not well,,,,-2.4000000000000004,
east_of_eden,23,,,unregenerate|semi-nihilistic,,,,-6.0,
east_of_eden,24,,,,,,,,
east_of_eden,25,,resonant,,,,4.0,,
east_of_eden,26,,legend,,,,4.0,,
east_of_eden,27,,searing|gargantuan,,,,-0.5,,
east_of_eden,28,,unforgettable,exciting,,,-2.4000000000000004,,
east_of_eden,29,,,imposing|very cold,,,,-3.3,
east_of_eden,30,,main,very good,,,,4.5,
east_of_eden,31,,,updated,,,,4.0,
escape_from_new_york,0,,immortalizing,time-tested,,,-2.4000000000000004,,
escape_from_new_york,1,,perfectly,iconic|coolest|unique|good|scarily relevant,,,4.0,0.9333333333333332,
escape_from_new_york,2,,,perfectly realized,,,,6.8,
escape_from_new_york,3,,,surreal|existential,much better|jaded,,,0.5,-6.0
escape_from_new_york,4,,,irresistible|iconic,most popular,,,-2.4000000000000004,
escape_from_new_york,5,,,unique,,,,-3.2,
escape_from_new_york,6,,,deeply cynical,,,,-3.9000000000000004,
escape_from_new_york,7,damn-near-unmatched|stupendous,,,,4.0,,,
escape_from_new_york,8,,,substandard|epic|too good,,,,1.3999999999999997,
escape_from_new_york,9,,,,,,,,
escape_from_new_york,10,sluggishly|odd,,,,-3.5,,,
escape_from_new_york,11,nihilist,,,,,,,
escape_from_new_york,12,,,killer|iconic|legendary,,,,4.0,
escape_from_new_york,13,,,bright|progressive|hyperbolic,,,,2.0,
escape_from_new_york,14,,,,,,,,
escape_from_new_york,15,,,broad,,,,4.0,
escape_from_new_york,16,,effective,intriguing|expertly,,,4.0,4.0,
escape_from_new_york,17,not best,,most fun|irresistible,,-3.2,,-2.4000000000000004,
escape_from_new_york,18,,,nasty,,,,-4.0,
escape_from_new_york,19,,,,first order,,,,
escape_from_new_york,20,,,well|entertaining|pleasantly cynical|so bleak,,,,-0.44999999999999996,
escape_from_new_york,21,,,epic,,,,4.0,
escape_from_new_york,22,hardly unusual,,,,-0.8,,,
escape_from_new_york,23,,,best|invisible,,,,4.0,
escape_from_new_york,24,,,proudly|crusty,,,,1.0,
escape_from_new_york,25,,,nearly unlit|rarely louder,,,,-2.4,
escape_from_new_york,26,,,surprisingly measured|frantic,,,,-3.0,
escape_from_new_york,27,,,extremely dark|too intense,,,,-2.2,
escape_from_new_york,28,,,enthralling|inadvertently cheesy|intriguing,,,,5.0,
escape_from_new_york,29,,,ghost|corrupt|thinly disguised|anti-establishment,,,,-5.5,
escape_from_new_york,30,,,violated|terrible|patchy|silly|obvious|distracting,,,,-3.9333333333333336,
escape_from_new_york,31,,,overstated,,,,-2.0,
escape_from_new_york,32,near-visionary,,heavy|playful,almost forgotten,,,-2.0,-4.0
escape_from_new_york,33,,,rare,,,,4.0,
escape_from_new_york,34,,,solidly satisfying,,,,,
escape_from_new_york,35,,,interessante|medocre|pouco imaginativo|frouxas|amadora,,,,,
escape_from_new_york,36,,,most iconic|effective|highest,,,,2.5,
escape_from_new_york,37,,,horseshit,,,,-5.0,
escape_from_new_york,38,,,toughly|very tall|best|escapist,,,,0.25,
escape_from_new_york,39,,,Vicious|comic|bizarre|grandly entertaining,,,,-0.3333333333333333,
escape_from_new_york,40,,,too much,,,,,
escape_from_new_york,41,,,swiftly|taut,,,,0.0,
escape_from_new_york,42,oppressive,,,,-5.0,,,
escape_from_new_york,43,,,not best|awfully close,,,,0.49999999999999956,
escape_from_new_york,44,,,,not sure,,,,-1.6
escape_from_new_york,45,imaginatively,,high concept|cult classic,,-0.8,,,
escape_from_new_york,46,,,great,,,,5.0,
escape_from_new_york,47,,gruff|snide,,,,-6.0,,
escape_from_new_york,48,,most unforgettable,,,,,,
escape_from_new_york,49,,,remarkably well,,,,4.5,
escape_from_new_york,50,,,grimy,,,,-6.0,
escape_from_new_york,51,,grizzled|best,gloriously cheesy|fun,,,-1.0,5.75,
escape_from_new_york,52,,,a lot better,fond|not ruining,,,,2.3
escape_from_new_york,53,,,superb|nostalgic|bleak,,,,-0.6666666666666666,
escape_from_new_york,54,,,vague,,,,-5.0,
escape_from_new_york,55,,,Cult classic,,,,,
escape_from_new_york,56,,,quite realistic|rather enjoyable,,,,4.8,
falling_in_love_again,0,,,limited,,,,-5.0,
father_of_the_bride,0,,,extraordinarily eccentric,,,,9.5,
father_of_the_bride,1,,good|beautiful|efficient,,,,2.0,,
father_of_the_bride,2,,his finest,gently|unavoidable|most enduring|celebrated,so exceptional,,,1.1,5.2
father_of_the_bride,3,,star-studded,old-fashioned,,,,,
father_of_the_bride,4,,,ostensibly lighthearted|Kafkaesque|bleakest|bleak,,,,-2.9,
father_of_the_bride,5,,wonderful,popular,,,5.0,5.0,
father_of_the_bride,6,,,,critical,,,,-6.0
father_of_the_bride,7,,,nightmarish,,,,-4.0,
father_of_the_bride,8,,,thoroughly enchanting,,,,8.5,
father_of_the_bride,9,,,,,,,,
father_of_the_bride,10,,,honey,,,,5.0,
father_of_the_bride,11,,,middle-brow,,,,,
father_of_the_bride,12,,,endless,,,,5.0,
father_of_the_bride,13,,,great,,,,5.0,
father_of_the_bride,14,,,comedy|travails|joys|harrassed|expensive,,,,-4.5,
fire_down_below,0,,inept|wooden|unintentionally farcical,,,,-0.3999999999999999,,
fire_down_below,1,,,right|turgid|perfunctory,,,,-1.3333333333333333,
flipper,0,,,entertaining|educational,,,,4.0,
flipper,1,,,Good,,,,3.0,
flipper,2,,,sunny,endless|frantic,,,5.0,1.0
glory,0,,,worthy,,,,5.0,
glory,1,,,indisputable,,,,-1.6,
glory,2,,,moving|evocative,,,,4.0,
glory,3,,best|exceptionally good,tense,,,4.85,-3.0,
glory,4,,,,,,,,
glory,5,,,rare,,,,4.0,
glory,6,,,sad|gallant|first-rate,,,,0.0,
glory,7,,,climactic|best,,,,4.0,
glory,8,,,rousing|haunting,fantastic,,,-6.0,4.0
glory,9,masterwork,questionable|relatively lightweight,throttling|inspirational,,4.0,1.2000000000000002,-2.2,
glory,10,,,spectacular|striking,,,,4.0,
glory,11,,,graphically brutal|lyrical|hell|heaven,,,,-2.5,
glory,12,,,most memorable|quieter|more elusive,,,,2.0,
glory,13,,,excellent,,,,4.0,
glory,14,,,exceptionally well-rendered|emotive,,,,3.0,
glory,15,,,awesome|bravely|necessary,,,,1.7333333333333334,
glory,16,,,great|greatest,,,,5.0,
glory,17,,,unsung|high caliber,,,,-6.0,
glory,18,,,stirring|long overdue,,,,,
glory,19,,fantastic,best,,,4.0,4.0,
glory,20,,,pretty watchable|always interesting|well photographed,,,,3.5999999999999996,
glory,21,,,best,,,,4.0,
glory,22,,,emotional,,,,4.0,
glory,23,,,fabulous,,,,3.0,
glory,24,,,fascinating,,,,5.0,
glory,25,,,good|moving|complicated,,,,3.0,
glory,26,,,fine,,,,3.0,
glory,27,,,best,,,,4.0,
glory,28,,a tad miscast,,,,,,
glory,29,,wonderful,touching|worthy,,,5.0,4.5,
glory,30,,,absolutely phenomenal,,,,7.6,
glory,31,,,formulaic|great,,,,5.0,
glory,32,,,,too much slack,,,,
glory,33,,catastrophically miscast,,,,,,
glory,34,,,greatest,,,,5.0,
glory,35,,,finest|finest,,,,,
glory,36,,well-acted,engrossing,,,,4.0,
glory,37,,,hard,,,,-2.0,
glory,38,,,strong|valuable,,,,5.0,
glory,39,,,big|powerful|intimate,,,,1.2666666666666666,
glory,40,,,best,,,,4.0,
hamlet,0,,,captivating|epic|honest,,,,3.6666666666666665,
hamlet,1,,,close,,,,3.0,
hamlet,2,,,,most distinguished,,,,
hamlet,3,,,action-filled|great,,,,5.0,
hamlet,4,,superlative,most tense,,,4.0,,
hamlet,5,,,splendid,,,,4.0,
hamlet,6,,,most exciting|most alive,,,,,
hamlet,7,,,stern|superb,,,,1.0,
hamlet,8,,,striking,,,,4.0,
hamlet,9,,,,,,,,
hamlet,10,,,classic,,,,1.0,
hamlet,11,,,peerless|wild|dark|great,,,,2.25,
hamlet,12,,equal,perfect,,,4.0,4.0,
hamlet,13,,more energy|more voice|more virility|more understanding,,,,,,
hamlet,14,,,,,,,,
hamlet,15,,,,,,,,
hamlet,16,,,most impressive,,,,,
hamlet,17,,brooding|indecisive|funny|mincing|better,,,,0.10000000000000009,,
hamlet,18,,,,,,,,
hamlet,19,,,astonishing,,,,-4.0,
hamlet,20,,,,,,,,
hamlet,21,,,solid,not deserving,,,5.0,-3.2
hamlet,22,masterful,,,,4.0,,,
hamlet,23,personalised,,classic|highly atmospheric|intriguing,,,,1.0,
hamlet,24,,,,,,,,
hamlet,25,,,frustrating,,,,-3.0,
hamlet,26,,,best,,,,4.0,
hamlet,27,,,best,,,,4.0,
hamlet,28,,,magnificently suited,,,,1.8,
hamlet,29,,,,,,,,
hamlet,30,,,excessively flashy|wrongheaded,,,,-6.0,
hamlet,31,,great,terrific|somewhat tedious,,,5.0,0.5,
hamlet,32,,,hauntingly|massive|gloomy,,,,-2.6666666666666665,
hamlet,33,,,valuable|classic,,,,1.0,
hamlet,34,,,most psychological,,,,,
hamlet,35,,mesmerising,best ever|best ever,,,,,
hamlet,36,,,best,,,,4.0,
hamlet,37,,,,,,,,
hamlet,38,,,beautiful|haunting|powerful|ultimately tragic,,,,-1.5,
hamlet,39,,,,perfection|irrefutable,,,,1.2
hamlet,40,bold|well-paced,,,,3.0,,,
hamlet,41,indelible,,,best,-6.0,,,4.0
hamlet,42,inspired,,,,-2.4000000000000004,,,
heat,0,,,tough|engrossing|lethargic,,,,-1.3333333333333333,
heat,1,,empathetic|tired|sad|very lethal|tough,off-beat|aged well,,,-4.9,,
heat,2,,,too excited|tepidly|handily stocked|murderous,,,,-1.9333333333333336,
heat,3,,,promising|violent,,,,-5.0,
hercules,0,,,slopped,,,,,
hercules,1,,,Ab-solutely goofball|Great,,,,5.0,
hercules,2,,,epic,guilty,,,4.0,-4.0
hercules,3,,,Cheesily|entertaining,,,,-0.5,
hercules,0,,,still-born,,,,,
hercules,1,,,baser,No good,,,,-2.4000000000000004
hercules,2,,,,worse,,,,-4.0
hercules,3,,,shockingly incompetent,,,,,
hercules,4,,,poorly,,,,-4.0,
hercules,5,,,silly|tacky,,,,-2.5,
hercules,6,,,really bad,,,,-5.2,
laura,0,,,tragic|unforgettable,,,,-3.7,
laura,1,,,,,,,,
laura,2,,,haunting|sharp|positively top-notch,,,,-1.0,
laura,3,,,not attractive,,,,-2.4000000000000004,
laura,4,,,masterly|undisputed,,,,1.2,
laura,5,,,,,,,,
laura,6,,,smartest|enticingly savage|dangerous,,,,-0.5,
laura,7,,,sleekest|silkiest,,,,4.0,
laura,8,,,feverish|deadpan,,,,-4.0,
laura,9,,,ideal,,,,4.0,
laura,10,,,richer|deeper|more ambiguous,,,,0.3999999999999999,
laura,11,,,darker|as good|better,,,,5.0,
laura,12,,savoured,stinging|haunting,,,3.0,-5.0,
laura,13,,,gripping,,,,-6.0,
laura,14,,,thrilling|absorbing|original|beautifully|pure escapist,,,,1.1,
laura,15,greatest,,great,,5.0,,5.0,
laura,16,,,absurd,OK,,,-6.0,3.0
laura,17,,,dirtier|perversely grateful,,,,-3.0,
laura,18,,,interesting,,,,-2.4000000000000004,
laura,19,,,expertly paced|gripping,,,,-6.0,
laura,20,sombria,,medocre|importante,,,,,
laura,21,,,great,,,,5.0,
laura,22,,,classic|seductive,,,,2.5,
laura,23,,,hypnotic|deathlessly interpretable,,,,4.0,
laura,24,,appealing|convincing|weak-willed,,,,0.20000000000000018,,
laura,25,,,camp classic,,,,,
laura,26,,,Classic|great,,,,3.0,
laura,27,,,classic|perfectly,,,,2.5,
laura,28,,deliciously nasty,best,worth,,,4.0,5.0
laura,29,so beautifully,,kooky|delicately|accurately,,,,-2.0,
laura,30,,,doesn't adequately,,,,-1.6,
laura,31,,,,slightly overrated,,,,-1.4
laura,32,,,genuine classic,,,,,
laura,33,,,good|isn't clever,,,,-0.10000000000000009,
laura,34,,,masterfully complex|campy|all-consuming,,,,-5.25,
laura,35,,,great,no fun,,,5.0,-2.4000000000000004
laura,36,,delight|never lovelier,classic|unforgettable,,,-3.2,-0.7000000000000002,
laura,37,,,classic,Unfortunately,,,1.0,-3.5999999999999996
laura,38,,,classic,,,,1.0,
laura,39,,,more seductive|creepier,,,,,
laura,40,,,top-drawer,,,,,
laura,41,,,classic,notable,,,1.0,4.0
laura,42,,afraid,B-grade|redeemed,,,-4.8,4.0,
laura,43,,,,,,,,
laura,44,deft,near-perfect,elegant,,-3.2,,4.0,
laura,45,,,most stylish|elegant|moody|witty,,,,1.6666666666666667,
laura,46,,,elegant|campy,,,,1.0,
little_lord_fauntleroy,0,,,idealistic|dangerously cloying,best,,,4.0,4.0
little_lord_fauntleroy,1,,,classic|handsomely,,,,2.5,
little_lord_fauntleroy,2,,,charming,,,,5.0,
little_lord_fauntleroy,3,,,excellent|contrived|bearable,,,,0.6666666666666666,
little_lord_fauntleroy,4,,great,entertaining|dated,,,5.0,4.0,
little_lord_fauntleroy,0,,,good|excellent,,,,3.5,
little_women,0,,,improved|superbly beautiful|rich|somewhat saccharine,,,,-0.8000000000000002,
little_women,1,,,no proper|limited|meek|extremely sentimental,,,,0.6,
little_women,2,,,tenderest|most charming,,,,3.0,
little_women,3,rare,,,,4.0,,,
little_women,4,,,translucent,,,,4.0,
little_women,5,,,,,,,,
little_women,6,,,intelligent|grown up,,,,-3.2,
little_women,7,,extraordinary|sensitive,best|classic,,,3.5,2.5,
little_women,8,rich,subversive,,,4.0,-6.0,,
little_women,9,,Star-graced,classic,,,,1.0,
little_women,10,,,,,,,,
little_women,11,,,gentle|smoothly|forced,,,,0.3333333333333333,
little_women,12,crisp,,solid,,4.0,,5.0,
little_women,13,,,twee|frictionless|romantic|scant,,,,1.0,
little_women,14,,,better|forgiven,,,,3.5,
little_women,15,,,best-made,,,,,
little_women,0,,,handsome|carefully,perennial|favorite,,,3.5,2.0
little_women,1,,,horrifically cheesy,,,,,
little_women,2,,,tender|frank|unashamed|effective|not too thick,,,,1.2959999999999998,
little_women,3,,,much too briskly,,,,,
m,0,,,most chilling,,,,,
m,1,expert,exceptional,packed|nail-biting|prime|must-see|classic,,4.0,4.0,3.3333333333333335,
m,2,brilliantly|inspired,great|inspired,,so good,1.2999999999999998,1.2999999999999998,,3.9000000000000004
m,3,,,deeply unpleasant,,,,-5.2,
m,4,,strong,,,,5.0,,
m,5,,,horrible|convincing|breath-taking|ominous,,,,-2.3333333333333335,
m,6,,,,,,,,
m,7,,,more innovative,,,,,
m,8,,Flawless,beautifully|terrific,,,1.0,5.0,
m,9,,,open-mouthed,,,,,
m,10,greatest,,afraid|properly afraid|most disturbing,,5.0,,-5.0,
m,11,,,beautifully balanced|well worth,,,,6.8,
m,12,,,rare|nail-biting|startling|inhuman,,,,-2.0,
m,13,,,so complete,hard,,,6.5,-2.0
m,14,,,gripping,,,,-6.0,
m,15,razor-sharp,,,,,,,
m,16,,,,,,,,
m,17,,,,,,,,
m,18,,,haunting,,,,-6.0,
m,19,,,gripping|effective,,,,-1.0,
m,20,,,must-see,moderately ambitious,,,,4.4
m,21,,,sick|real|canted|fanciful,,,,1.6666666666666667,
m,22,acute,,relatively simple|perfect|pure,,-3.2,,4.133333333333334,
m,23,,,,,,,,
m,24,,,memorable,,,,4.0,
m,25,bold,,ugly,,3.0,,-6.0,
m,26,,,,,,,,
m,27,,,fascinating,,,,5.0,
m,28,,finest,truly significant,,,,2.6,
m,29,detached|modified,entirely innocent|absolutely evil,complex|deftly handled,,-1.5,-3.299999999999999,-5.0,
m,30,fine,,extraordinary|good|impressive|strong,,3.0,,2.4,
m,31,,,Remarkable|in fear,,,,3.2,
m,32,,,subversive,,,,-6.0,
m,33,,,beautifully|carefully constructed,,,,,
m,34,,,most dynamic,,,,,
m,35,,knockout,creepy|masterful|indelible,,,-4.0,-1.0,
m,36,ahead,,,,-0.8,,,
m,37,,,rather cold,,,,-2.4,
m,38,greatest,,greatest,,5.0,,5.0,
m,39,,,important,rightly,,,-3.2,4.0
m,40,most impressive,,,,,,,
m,41,,,more unsettling|dangerously close,,,,,
m,42,,,astonishing|unsurpassed|grand,,,,0.0,
m,43,,,great|not bogged down|pretentious|almost unwatchable,,,,0.5,
m,44,greatest,,unnerving|deranged|dingy|shadowy|riveting,,5.0,,-3.4,
m,45,many greats,,,,,,,
m,46,,fearful|protective,more effectively,,,-1.5,,
m,47,,desperate|finest,,,,-7.199999999999999,,
m,48,,,evil,,,,-6.0,
m,49,,recognized|deservedly,minimal,,,-0.6000000000000001,-2.0,
m,50,stunning,,impeccable,,4.0,,-3.2,
mirage,0,inspired|subtle,,pleasantly entertaining|excellent,,0.7999999999999998,,4.4,
mirage,1,,,admirably dense,,,,,
mirage,2,,,,,,,,
mirage,3,,,well-executed|suspenseful,,,,-3.0,
nobody's_fool,0,,,pleasant|inoffensive|crawls|expectedly happy,,,,-1.7333333333333334,
nobody's_fool,1,,,insufferably quaint,,,,,
nobody's_fool,2,,,good|not convincing,,,,-0.10000000000000009,
notorious,0,,,bombarded,,,,-2.0,
notorious,1,,heavy|smaller,emotional,,,-2.0,4.0,
notorious,2,,,,,,,,
notorious,3,,,nail-biting|uncountable,,,,-4.0,
notorious,4,,sharp|vicious,,,,0.0,,
notorious,5,,,most incandescent,,,,,
notorious,6,,perfectly,bleakly humorous|unbearably tense,,,4.0,,
notorious,7,Hitchcockian,,big,,,,4.0,
notorious,8,emotionally nuanced|most adult,,vital,,,,5.0,
notorious,9,,,completely hypnotic|twisting|lethal,,,,-1.2,
notorious,10,master,,textbook,,4.0,,,
notorious,11,,,brilliant,,,,5.0,
notorious,12,,,hokum|superior,best,,,0.0,4.0
notorious,13,muddiest,,greatest,,-5.0,,5.0,
notorious,14,,,wholeheartedly effective|affecting,far too harsh|equally difficult,,,-4.8,-3.2
notorious,15,,,virtuoso|justly famous|subtle|detailed|infinitely perverse,,,,0.9333333333333332,
notorious,16,,,not complex|not audacious|hard to beat|pure|polished,,,,2.6,
notorious,17,,,tough|dark|finest,,,,-5.0,
notorious,18,,,,intimidating,,,,-4.8
notorious,19,skill,excellent,suspenseful|force,,4.0,4.0,0.5,
notorious,20,,,Romantic|classic,,,,1.0,
notorious,21,,,,,,,,
notorious,22,masterpiece,exquisite,richly dense,,5.0,4.0,,
notorious,23,,,nearly flawless|never equaled,,,,-1.2000000000000002,
notorious,24,,,dizzying|expressive|unique,,,,-0.4000000000000001,
notorious,25,,exotic|spicy|prim|proper,classic|terrific|shameless,,,2.0,1.3333333333333333,
notorious,26,,,fascinating|must-see,,,,5.0,
notorious,27,best,,,,4.0,,,
notorious,28,,,Stunning|smooth,,,,3.5,
notorious,29,,,badly dated,,,,,
notorious,30,best,,Shimmering|stealthy,,4.0,,-2.0,
notorious,31,,,,,,,,
notorious,32,,,too slow|compelling,,,,-0.7999999999999998,
notorious,33,,,continually,,,,1.0,
notorious,34,openly sensual,,,,,,,
notorious,35,best|strongest,,,,4.5,,,
notorious,36,best,,,,4.0,,,
notorious,37,,,top-rate,,,,,
notorious,38,,,Gorgeously|luminous|extremely suspenseful,,,,0.6666666666666666,
notorious,39,,,brilliant|deep|existential|simple,,,,2.45,
notorious,40,virtuoso,,,,2.0,,,
notorious,41,,,smash,fine|experienced,,,-5.0,3.0
notorious,42,,,little|plenty,,,,,
notorious,43,most elegant|fullest,,,,4.0,,,
notorious,44,,,classic,,,,1.0,
of_human_bondage,0,,,,bombed,,,,-4.0
of_human_bondage,1,,unapologetic,interesting,,,-2.4,-2.4000000000000004,
of_human_bondage,2,,,Excellent,fine,,,4.0,3.0
of_human_bondage,3,,great|daring|fierce,,,,1.6666666666666667,,
of_human_bondage,4,,,strictly so-so,invaluable,,,,
